ttl,total_len,protocol,t_delta,label
2.923055419969138,0.725635999183978,0,-0.1162657943386314,BENIGN
0.2534093940742644,-0.3577532837739448,0,0.4241350412220183,MALICIOUS
0.518236311597932,-0.5950514229181385,1,-0.1155079917486637,BENIGN
1.6305080647759664,0.0848651717648769,0,1.3581021664475907,MALICIOUS
1.09666865287886,1.8749532819131407,0,-0.3356384524449236,MALICIOUS
0.0683072267536376,0.4588505985715134,0,1.4929471626160016,MALICIOUS
-0.3270939377686649,0.6827611267665704,0,-0.3593057255335352,MALICIOUS
-2.400099729026657,-1.2157503937540226,0,1.0436364452166065,MALICIOUS
-0.6289300029254875,0.253325184482876,0,-0.6166658565305484,MALICIOUS
-1.158518296073734,2.006638194765905,0,-0.1155530097243053,BENIGN
-0.0529408887943479,0.2133018316108369,1,-0.0282324747685595,MALICIOUS
0.518236311597932,-0.6052034576093497,1,-0.1169335609773158,BENIGN
-1.3553097144087405,-0.4027758164192721,1,-0.2897195553280171,MALICIOUS
0.7769678785704693,-1.9702637492746145,1,-0.3676584380885732,MALICIOUS
-1.3166393925913369,-2.296752057929443,1,-0.4557714690267833,MALICIOUS
0.518236311597932,-0.2609571903528231,0,-0.1160031894807218,BENIGN
-0.8331715542514952,-0.4880516824423729,0,0.6822562840148643,MALICIOUS
-0.2378530816137056,0.6969627798662007,0,-0.6681664334450431,MALICIOUS
0.518236311597932,0.8982205889345689,0,-0.1053639412374129,BENIGN
-0.893767568546629,-0.5885910372055495,1,-0.1155680157161859,BENIGN
0.3291677508522279,-0.1731243125623133,1,0.9443706191872572,MALICIOUS
2.714208192349396,0.1067640291852109,1,-1.0167917206126194,MALICIOUS
-0.893767568546629,-0.6033576331200385,1,-0.1169335609773158,BENIGN
0.977472314230206,-0.1395036528515909,0,0.6559257562382834,MALICIOUS
-0.1665634137058319,0.1775083846865324,0,-1.8545389692473933,MALICIOUS
0.518236311597932,-0.5802848270036494,1,-0.1155530097243053,BENIGN
-0.6616484897834163,0.1126774429325274,1,-0.3722221753978117,MALICIOUS
0.518236311597932,-0.595974335162794,1,-0.1169560699651366,BENIGN
-0.8269939823444854,-0.0609720716430566,1,0.2440897530727354,MALICIOUS
-1.055011013725106,-0.1182030327145452,0,0.4729944646114097,MALICIOUS
-0.7898659506751803,-0.7843226885988214,1,-0.2118197772324248,MALICIOUS
0.2972855052358851,0.3341468296331344,1,-0.5885216497078731,MALICIOUS
-1.2611753107573462,-0.8541081122426681,1,1.4091600520160916,MALICIOUS
-0.0324288651732101,-0.5463002492987555,0,0.4094905929267919,MALICIOUS
0.518236311597932,-0.5922826861841718,1,-0.1156730576593497,BENIGN
-0.4413110712572648,-1.7871446515804568,1,1.732754028630343,MALICIOUS
-0.8943793539822816,0.9858701343631988,0,0.9012270826609586,MALICIOUS
-1.0378830249562871,0.0126216230703393,0,-0.9167098639450332,MALICIOUS
0.2976107053253444,2.073087876381106,0,-0.1155229977405443,BENIGN
0.518236311597932,-0.4778415678468813,0,-0.0464804290981404,BENIGN
0.518236311597932,-0.5738244412910604,1,-0.1166259381437646,BENIGN
-0.893767568546629,-0.4012398515404693,0,-0.1099032537812788,BENIGN
-0.893767568546629,-0.5885910372055495,1,0.061997886206345,BENIGN
-0.3979159519643945,-0.5541839330725126,0,-1.495845113766019,MALICIOUS
0.518236311597932,-0.2794154352459345,0,-0.1079674808286881,BENIGN
