ttl,total_len,protocol,t_delta,label
3.099555904987208,0.725635999183978,0,-0.1155305007364845,BENIGN
0.518236311597932,-0.5922826861841718,1,-0.1162057703711092,BENIGN
-0.893767568546629,-0.6052034576093497,0,-0.1166184351478243,BENIGN
-0.893767568546629,-0.5636724065998492,0,-0.1109236612291561,BENIGN
-1.03546269840282,1.1914404775200325,0,-0.2900978006666704,MALICIOUS
0.3296293399034588,1.2410251742558098,1,1.4688212030335843,MALICIOUS
0.5430583914000479,-0.6867858464389562,1,-1.156374593798679,MALICIOUS
-0.893767568546629,-0.5756702657803715,1,-0.1166784591153465,BENIGN
-1.862190117953319,-1.0012812648910308,0,-0.362261178442497,MALICIOUS
-1.180580856700993,0.725635999183978,0,-0.1151778599272916,BENIGN
0.9837297745550128,-0.7739574954762272,0,-0.142629372301886,MALICIOUS
1.28579543908807,0.7531234810611492,0,-1.179784433719826,MALICIOUS
3.033368223105432,0.725635999183978,0,-0.1153879438136193,BENIGN
-2.0355329726628013,0.991460672511038,0,0.6984287852236694,MALICIOUS
-0.9723163269012832,-0.3324147995030992,1,-0.0951517462737879,MALICIOUS
-0.893767568546629,-0.5885910372055495,1,4.569917895058174,BENIGN
1.3063449432658285,-0.3095217173633827,0,0.0288904872270392,MALICIOUS
1.114395980227293,-0.4110958094141914,0,-0.2106716871415895,MALICIOUS
-1.158518296073734,2.062012929445239,0,-0.1155229977405443,BENIGN
-0.2412042850299946,-0.3182232286133551,1,-2.674822264008086,MALICIOUS
0.518236311597932,-0.5627494943551936,1,-0.1161607523954676,BENIGN
-0.893767568546629,-0.5867452127162384,1,-0.1169560699651366,BENIGN
0.518236311597932,-0.5932055984288274,1,-0.1167309800869284,BENIGN
0.7589637663671318,-0.3516431982595696,0,-0.8639340174462511,MALICIOUS
1.335952946923794,-0.6999761473174345,0,0.4362834505365728,MALICIOUS
-0.7020060796413112,0.450957191872518,0,-1.582802960112838,MALICIOUS
0.518236311597932,-0.5978201596521051,1,-0.1160557104523037,BENIGN
-0.893767568546629,-0.5885910372055495,1,1.1396907080876404,BENIGN
1.4602541199020818,-0.8909134773801413,1,-0.4103052097810711,MALICIOUS
-1.1143931748192166,0.725635999183978,0,-0.1128219192020455,BENIGN
0.518236311597932,-0.5848993882269272,1,-0.1158081115862747,BENIGN
0.518236311597932,-0.5950514229181385,1,-0.115598027699947,BENIGN
0.5581968188165367,1.4770800325549962,1,-0.908649668146578,MALICIOUS
-0.893767568546629,-0.5867452127162384,1,-0.1169560699651366,BENIGN
-0.4773667138625148,0.6412511610094181,0,-0.1135987284841459,MALICIOUS
0.518236311597932,-0.5867452127162384,1,-0.1156880636512303,BENIGN
0.518236311597932,-0.5867452127162384,1,-0.1159956864847815,BENIGN
-1.1364557354464755,2.073087876381106,0,-0.1164608722330785,BENIGN
0.0747868094909658,0.6663801543845248,0,-2.1507128877051405,MALICIOUS
-1.158518296073734,-0.5424454249727712,0,0.2731096829778424,BENIGN
-0.3052699769631341,-0.2386085517414616,1,1.2223094664602172,MALICIOUS
-0.893767568546629,-0.6052034576093497,1,-0.1169560699651366,BENIGN
0.518236311597932,-0.4436938147946254,0,-0.1157180756349914,BENIGN
-1.1364557354464755,2.017713141701772,0,-0.1166784591153465,BENIGN
0.8430242444383441,-0.6507870788750416,0,-0.2633172328447085,MALICIOUS
-0.893767568546629,-0.5932055984288274,0,-0.1151403449475903,BENIGN
-0.893767568546629,-0.5867452127162384,1,-0.1169185549854353,BENIGN
-0.0321578896022687,-0.391907387724696,0,0.6127564146729255,MALICIOUS
1.095082790434626,-0.2070319225382351,1,-1.6339607265416352,MALICIOUS
0.518236311597932,-0.5867452127162384,1,-0.1156880636512303,BENIGN
-1.0639016349225825,0.7012265814913957,1,-0.6224322033322112,MALICIOUS
0.3459974628179729,-0.9673356261156678,0,-1.7095293308671855,MALICIOUS
-1.0482054929374405,2.073087876381106,0,-0.1155229977405443,BENIGN
0.9640871256349156,-0.6526470567160487,0,0.1392211558957717,MALICIOUS
0.518236311597932,-0.5932055984288274,1,-0.1156580516674692,BENIGN
0.518236311597932,-0.5775160902696826,1,-0.1157030696431108,BENIGN
1.8227558069308485,0.6808606635278612,1,0.887079406060992,MALICIOUS
-0.8966111439231912,-0.217350583310455,1,1.806690552784256,MALICIOUS
-0.0824181852445791,1.031631924556247,1,-0.0582905288023538,MALICIOUS
3.033368223105432,0.725635999183978,0,-0.1154029498054999,BENIGN
-0.893767568546629,-0.512912233143793,0,-0.1149977880247251,BENIGN
-1.0130595555125963,-1.2271617679134887,0,-0.4011538105593803,MALICIOUS
-0.893767568546629,-0.6052034576093497,0,-0.1169335609773158,BENIGN
0.1124193449621432,1.0851190549107537,0,0.4245144986882123,MALICIOUS
1.1051037455840207,-0.3662272700070905,1,-0.8973861346531016,MALICIOUS
0.3586493372725467,-0.9767201349555542,0,-0.0570768018087238,MALICIOUS
-0.893767568546629,-0.5885910372055495,1,-0.1155380037324248,BENIGN
1.1458607469011903,0.0341003790266475,0,-1.2688953568646557,MALICIOUS
0.8360405089603695,-0.1986411924481168,1,0.3666620829941398,MALICIOUS
-0.893767568546629,1.9946403355853823,0,-0.1161307404117065,BENIGN
0.3158471035665834,1.6873384359772436,1,0.0953028755899204,MALICIOUS
0.2627763371398109,0.9363761969091984,1,0.0269885961351389,MALICIOUS
-0.4757000609754145,1.3625878855502485,0,0.3569293887597522,MALICIOUS
-0.893767568546629,-0.5867452127162384,1,-0.1169485669691964,BENIGN
0.518236311597932,-0.5867452127162384,1,-0.1169185549854353,BENIGN
0.518236311597932,-0.6033576331200385,1,-0.1166859621112868,BENIGN
-0.7376659735063629,-0.3688989544047492,1,0.610341589956648,MALICIOUS
0.518236311597932,-0.595974335162794,1,-0.1158756385497371,BENIGN
0.518236311597932,-0.6033576331200385,1,-0.1169335609773158,BENIGN
1.4236072199683367,-0.636085907708897,0,-0.7780367218606685,MALICIOUS
-0.893767568546629,-0.5885910372055495,1,-0.0814068752001171,BENIGN
0.518236311597932,-0.5858223004715828,1,-0.1158006085903344,BENIGN
0.518236311597932,-0.506451847431204,0,-0.1063393307096485,BENIGN
-1.1364557354464755,0.6979486318443109,0,-0.1163108123142731,BENIGN
-0.893767568546629,-0.2388072964810895,0,-0.0740014182070664,BENIGN
-0.2493858644909416,0.0791922777996157,0,-0.3429634569928106,MALICIOUS
0.2976107053253444,0.725635999183978,0,-0.1161007284279454,BENIGN
0.518236311597932,-0.5932055984288274,1,-0.1158231175781552,BENIGN
-0.4897818582262647,-0.1123315037824707,0,-0.4173483559476958,MALICIOUS
-0.8518970875862582,0.7038523167641759,0,-1.4312915490938307,MALICIOUS
0.0667728879986677,0.2726708145907511,1,1.9415807566148424,MALICIOUS
-0.893767568546629,-0.5885910372055495,1,-0.015147918051555,BENIGN
-0.893767568546629,-0.5885910372055495,1,0.0239426907972739,BENIGN
-1.1143931748192166,0.725635999183978,0,-0.0886697752703026,BENIGN
-0.1520014742321195,-0.7212756686263011,1,-0.7644350497162492,MALICIOUS
-1.180580856700993,-0.1160599679418991,0,-0.1169560699651366,BENIGN
0.6584764414992605,1.1536816782531314,1,-0.2642998806106232,MALICIOUS
-1.0482054929374405,0.725635999183978,0,-0.1156955666471706,BENIGN
-0.893767568546629,-0.5756702657803715,1,-0.1156730576593497,BENIGN
-0.8551733663781387,-1.057919807964513,0,-0.6949619119304576,MALICIOUS
0.2976107053253444,3.420539753578234,0,-0.1169185549854353,BENIGN
-0.66409414769,0.0764509674423741,0,2.7387429512952863,MALICIOUS
-0.8570039176141745,-1.7546459201289308,1,0.2967764017672518,MALICIOUS
0.3459106871038591,-0.1089268833897915,0,0.2346011716144033,MALICIOUS
0.518236311597932,-0.6061263698540053,1,-0.1097757028502942,BENIGN
-0.893767568546629,-0.5885910372055495,1,2.5549658263096964,BENIGN
0.518236311597932,-0.5876681249608938,1,-0.1154704767689623,BENIGN
-0.7230900967193863,0.6790392546536308,1,1.8510431556289797,MALICIOUS
0.518236311597932,-0.5885910372055495,1,7.020493908098976,BENIGN
0.8578052568891055,-0.5136632423861582,1,-0.1722075510576414,MALICIOUS
0.518236311597932,-0.5904368616948606,1,-0.1169335609773158,BENIGN
-0.6584649666539507,-0.0273950900894963,1,-1.9295330661538883,MALICIOUS
0.6495434280659085,-0.6515834770692744,1,-2.5143657581192045,MALICIOUS
0.6509108311049889,0.9266778969441662,0,-0.8754084175550951,MALICIOUS
0.518236311597932,-0.5932055984288274,1,-0.1160557104523037,BENIGN
-0.893767568546629,-0.6005888963860718,1,-0.1169560699651366,BENIGN
0.3859997261114898,0.7231126630873425,1,-1.2203857294447622,MALICIOUS
0.1177358815873742,-0.129320761326663,0,1.0488352214443273,MALICIOUS
-1.092330614191958,1.085571774599649,0,-0.115763093610633,BENIGN
0.0651789845540337,0.2204593086277008,1,1.678839233589296,MALICIOUS
0.2976107053253444,2.073087876381106,0,-0.1162958063223925,BENIGN
-0.0241905014890029,-1.230063978787593,1,-0.9327319015456806,MALICIOUS
0.518236311597932,-0.568286967823127,1,-0.1165959261600035,BENIGN
-0.3089326791500727,-0.5147061870850623,1,-0.8837514109996889,MALICIOUS
3.011305662478173,0.725635999183978,0,-0.1162357823548703,BENIGN
